query_id	doc_id
393	8f1a953b5cece8dbf671f78901bac5f7
393	09f8b32d3fc1637116b52864c99e30c4
393	928354b6-4dbd-11e1-a449-94121444c392
393	0bf2af30-30dc-11e6-ab9d-1da2b0f24f93
393	d4023e1a-45e9-11e1-8cb4-cd666424bf3a
393	1202ee8e-8b0f-11e6-875e-2c1bfe943b66
393	b0b402ba7dc141d8eb95cc5e93a395d8
393	5ad4a9377e5f13fc753985f8cf8e759c
393	172b2dbc-44d7-11e3-b6f8-3782ff6cb769
393	7219940a-cee5-11e3-a6b1-45c4dffb85a6
393	08b7f907d3690999eb4eec10952f231c
393	ea5dc36104006d40a609c7525bb43e71
393	30ce3bae124447f415898b4436ca904e
393	ab25da35c30f377cd49f9ff322d13d39
393	3b9de644-2a14-11e4-958c-268a320a60ce
393	81b3719c-ecf4-11e3-b10e-5090cf3b5958
393	19bee5dc-0c3d-11e3-b87c-476db8ac34cd
393	c75faaca-961c-11e6-bc79-af1cd3d2984b
393	efc75078-5df0-11e4-8b9e-2ccdac31a031
393	e993b6e89daff191ed1d5527081f6d79
393	108c6aa99ab6eb95f33367a665d606ad
393	1b355e96-0bd5-11e2-a310-2363842b7057
393	3e51c46a149526b05ed27eb0bfcd656e
393	4cb4724ae05c779b7081953f8b7b3fca
393	37051240-b045-11e3-95e8-39bef8e9a48b
393	e03301f0e4157b5f36461e5991b42d3b
393	44c7073106c003a059ea5c33159dc69b
393	37b8ac36-458e-11e4-b47c-f5889e061e5f
393	7f793bdf498023cb7dc7c329fa6b69f3
393	cfcde8c2-aeb4-11e3-96dc-d6ea14c099f9
393	0f8fc752-1d28-11e2-b647-bb1668e64058
393	fbe42350a6d8ca44a087cf4755ed46bb
393	c5a74dc16179fe8e473b431216b0de03
393	1b83dc92-c188-11e2-ab60-67bba7be7813
393	009c9b88-8764-11e3-a5bd-844629433ba3
393	d8f6eda8-e0fb-11e3-9743-bb9b59cde7b9
393	b21499dc-6c91-11e1-8970-1c405b6eaeac
393	c55be1398eb9e5aeee085ce6c1712baf
393	1556eab2-7360-11e5-8d93-0af317ed58c9
393	e579956e-6017-11e7-a4f7-af34fc1d9d39
393	9e646d5c-dce5-11e2-85de-c03ca84cb4ef
393	a38416500bb74d1dbe60ae60100ea828
393	e7e36ef8dfcf5083a79b0d35c80b0df9
393	68ed1d9749978b7880a80ae1753f2c62
393	15876a1a-e596-11e3-afc6-a1dd9407abcf
393	b34b8f6a-4ce7-11e5-902f-39e9219e574b
393	c3d6f855da71da847c110bf31f464dc6
393	888b6660-ad42-11e3-9627-c65021d6d572
393	72166bde-67f5-11e7-a1d7-9a32c91c6f40
393	5699a3a4-ae33-11e4-9c91-e9d2f9fde644
393	12b72230-ad50-11e4-9c91-e9d2f9fde644
393	0452a3fa-2b65-11e7-b605-33413c691853
393	984622e8-2927-11e2-b4e0-346287b7e56c
393	4486d292-1df6-11e2-8817-41b9a7aaabc7
393	79676cf29354c0cb30c1ca6ac51751e9
393	e92eadaa-98b2-11e3-b931-0204122c514b
393	393d3a7ba5ca1cb2887a5f564a19aeee
393	5a1efc36b8302e5698db9983bb6c3bf5
393	bf2b777a20176a86768943569653190e
393	35aea1f4-4bf4-11e4-a046-120a8a855cca
393	155dd5d6299a98db5a5c1805ce347dbd
393	417b43f9750e1050771155343f5bdad9
393	2a9c2ff09b505bf817d0d858f8c2a035
393	f2035a5350499ccca750b4ff1c314bb9
393	cd0fb1ae-f007-11e2-a1f9-ea873b7e0424
393	979a2362-32ed-11e5-97ae-30a30cca95d7
393	e1eba544-ed54-11e6-9662-6eedf1627882
393	cbf467b4-921d-11e5-8aa0-5d0946560a97
393	2e002ad0-3fd6-11e7-adba-394ee67a7582
393	e79b5bd0-2f48-11e6-9b37-42985f6a265c
393	835eabf0-f68b-11e4-84a6-6d7c67c50db0
393	467d01d8-ae9d-11e2-a986-eec837b1888b
393	1e0f2a91da73976f17719f5ab853dac7
393	3522d3d8-ec20-11e3-9f5c-9075d5508f0a
393	5fa4f44e-04a0-11e5-bc72-f3e16bf50bb6
393	ce0b44612c862ed8f05b7bb879185bf4
393	e08a6bc64f060162ff41c1d642c84977
397	54bcda3e-5d55-11e5-8e9e-dce8a2a2a679
397	f3da6dc4-75ce-11e6-8149-b8d05321db62
397	b1b35b90-2fbc-11e4-bb9b-997ae96fad33
397	8d341aa8-d22d-11e3-9e25-188ebe1fa93b
397	1f41d028-18f3-11e4-9e3b-7f2f110c6265
397	08498e85870237dc48199ffeffa070d6
397	e0b181fa-19af-11e5-bd7f-4611a60dd8e5
397	ab129f54e31d4de439ff15fd494852e9
397	0340bb48-2692-11e5-aae2-6c4f59b050aa
397	f8bce616-dc40-11e3-bda1-9b46b2066796
397	db63cb9e-d359-11e6-945a-76f69a399dd5
397	2fcb578f5968c09c90acae3b972649e9
397	2c65470a-5acd-11e4-b812-38518ae74c67
397	47008c87fd4d5bc0af1965c66305745c
397	79911fba-e046-11e3-810f-764fe508b82d
397	61a16ce8-a581-11e3-84d4-e59b1709222c
397	458de81c-ab1f-11e3-98f6-8e3c562f9996
397	8e6b8110-79dd-11e4-84d4-7c896b90abdc
397	18c19022-78dc-11e5-b9c1-f03c48c96ac2
397	5458faea-be44-11e6-91ee-1adddfe36cbe
397	6b09e540-6203-11e5-8e9e-dce8a2a2a679
397	ccea1f8a-9eaa-11e5-8728-1af6af208198
397	2f829b9a-1782-11e6-aa55-670cabef46e0
397	77052496-a2e2-11e2-9c03-6952ff305f35
397	8af7d55cfc96feec689d98ff30ddeec3
397	082bb7cc-96e4-11e4-8005-1924ede3e54a
397	8da5e260ea06521a83251f89afa5b893
397	2706560e-4de8-11e6-a422-83ab49ed5e6a
397	093cd71bd95e70f2b6c38039c36e7d27
397	f708de94-2a44-11e5-960f-22c4ba982ed4
397	d5e7e154-0bab-11e5-9e39-0db921c47b93
397	0fc54421f446f1c54c3b34f115173193
397	a89ba4c0-6b78-11e4-b053-65cea7903f2e
397	63e72e40-f593-11e3-a3a5-42be35962a52
397	151f2296-31bd-11e6-8758-d58e76e11b12
397	727f3d06-088a-11e6-bdcb-0133da18418d
397	0529d9ac-fe52-11e4-805c-c3f407e5a9e9
397	ecdbb9a6-ba74-11e2-92f3-f291801936b8
397	3c22b2ee9959a8397450987670758607
397	a68b2760-6f7d-11e4-893f-86bd390a3340
397	47c15ea143145df02aa2390a1882dff7
397	786c8d29b8f3f2b5dd175e9db73a9eb7
397	7b2b78ac-7597-11e4-a755-e32227229e7b
397	2d296adc-7043-11e4-893f-86bd390a3340
397	ca42edcc-a9fe-11e3-8599-ce7295b6851c
397	eff12be8-825f-11e5-9afb-0c971f713d0c
397	e571c244-adf0-11e3-9627-c65021d6d572
397	ed8ac818-7415-11e4-9c9f-a37e29e80cd5
397	0e66da5e-a3dd-11e3-84d4-e59b1709222c
397	07a54f3204396440a109235000e0b736
397	4c0fa346afb21b9f7bf7afe1dc17292c
397	57a926b6-6e14-11e4-8808-afaa1e3a33ef
397	4167cbfc293495fffb36cb2e764d7ebc
397	52a45017512fa795daaceb977e7688d6
397	428fc0b0-803b-11e6-b002-307601806392
397	1a07695b6eb489f5294ac6ffa49b8fa1
397	d1178ca0-49b0-11e4-b72e-d60a9229cc10
397	0c87c154-0dd6-11e4-b8e5-d0de80767fc2
397	fdff797681adddfa9d6e405c3ed6910f
397	c98bb71e-1ecd-11e2-9746-908f727990d8
397	018b521a-58a0-11e4-bd61-346aee66ba29
397	d7ecaf94-e1d0-11e3-9442-54189bf1a809
397	aea640a0c8eac8d48b8ec21f006b4fbb
397	c7bb949e-a995-11e5-8058-480b572b4aae
397	52b0fdb8-c463-11e5-9693-933a4d31bcc8
397	145a5162-6c40-11e4-9fb4-a622dae742a2
397	8f1c10a7338f3ccfaed451a3f3201a94
397	4d278b642fe93450b41d66ee3ec7a7c1
397	afd6953a-8246-11e4-9f38-95a187e4c1f7
397	984f4a6c-c0c0-11e3-bcec-b71ee10e9bc3
397	e43c7eee-6922-11e4-a31c-77759fc1eacc
397	70172e80-356c-11e5-8e66-07b4603ec92a
397	abcde7a2-9f6b-11e5-a3c5-c77f2cc5a43c
397	c7546774-aafe-11e4-abe8-e1ef60ca26de
397	7f4b4438-12db-11e2-ba83-a7a396e6b2a7
397	60e4a5c6-65e3-11e5-9ef3-fde182507eac
397	04aef9bc-fd9e-11e4-805c-c3f407e5a9e9
397	12a9c5b102f0f770a9681b54228caf64
397	093e9464-bb47-11e3-9c3c-311301e2167d
397	a35dc386-3ce2-11e4-b0ea-8141703bbf6f
397	52777eb0f36b837316d41aa74dd4f79f
397	7993fe4c-b9ae-11e3-9a05-c739f29ccb08
397	eaed2ae9f9f207dbdece358479bd9bc1
397	414a2cf701dc776d4bd076b06b953e43
397	63bdac2a-b922-11e4-aa05-1ce812b3fdd2
397	c2beeeda-b6c3-11e3-a7c6-70cf2db17781
397	34bf4c30-0737-11e6-bdcb-0133da18418d
397	155c1212-3762-11e3-80c6-7e6dd8d22d8f
397	4edae4bc-f854-11e1-8398-0327ab83ab91
397	2f8c36f4-121a-11e6-8967-7ac733c56f12
397	ee365750-3dce-11e4-b03f-de718edeb92f
397	d80167cacea23a82754afa68cf82f1bd
397	e2816fcd45addd2d364401befec2a370
397	d5c3eb26-021c-11e4-8572-4b1b969b6322
397	30f59bca-6126-11e5-9757-e49273f05f65
397	e52696fffeb2e9ad47c67592c4d7f70c
397	7dfb417f61e52c1ba2ce6e58f8c3647c
397	e73598d2-f6f5-11e3-a606-946fd632f9f1
397	545f3be2-71d1-11e4-893f-86bd390a3340
397	1c26dcae-13ab-11e5-9518-f9e0a8959f32
400	54cba90c7bada2c12742790893cc3773
400	f5ae9990a1090ed76e3fe813aae74f26
400	be95a5fc-f1d0-11e5-89c3-a647fcce95e0
400	8923d1525f19d88b4eda51d81d557d57
400	1abbf7551d99b119c50d56b43dee4edf
400	07bceee77bacba4dac3f26c5d237a942
400	e29f3491f4f432e51b0a1f830c3df091
400	8b24b636-3d04-11e4-b0ea-8141703bbf6f
400	b50b1ffaf869d94561b0c84b4a53a705
400	04e18a615749abc84fe78ae8714ce6e5
400	f8deb01c650619f8b1152da3b6ef3a9c
400	dca5fd0d79ae9b56cdf2f39b092a8861
400	23b118feda9d179e899ffb57f1d14f2d
400	1be4ed54-417f-11e7-adba-394ee67a7582
400	3cd554431a4040a74a036c224e09d74b
400	7838e0f1eb1f01f23f66ebea7d7d7568
400	6961109777e1d6ee01e8fbfe214e413d
400	3b9376e3ed32108deb65a5d27d34939d
400	8e8ad347427b2b4b02a8a40259d0200a
400	198d720c-db30-4fd7-86ed-3773fb921264
400	50c1dee487803901b20cbee778f79482
400	707c03cafc5332345009558ae01f9c44
400	ce640e72549b97bfe68220d01ba45afd
400	1fdae84b2efe1e01297219576c71e5e1
400	77ca3465b148f20fc4167d7effc47d3c
400	8771f03d0e55df3950ae2d94fdd711a4
400	8d2fb2310a5fa3323ce292d55e3be807
400	097b9338-84e7-11e2-a80b-3edc779b676f
400	f740ee5e9e29d3e98699633862d71169
400	d45dfdc0-cf61-11e1-aa14-708bac2c7ee9
400	b25f8afa-15aa-11e3-be6e-dc6ae8a5b3a8
400	6c7ca9aaad47abea118db8f967da86fd
400	0f391974-93c3-11e5-b5e4-279b4501e8a6
400	efeef228-6b73-11e4-9fb4-a622dae742a2
400	328577af85893ca0487aad8240a89668
400	a532b1ca-aca6-11e3-a06a-e3230a43d6cb
400	3dbdff9af8bc26bca30c078e2959613b
400	7c9d1d2c-e4b5-11e2-bffd-37a36ddab820
400	1d15a00c3ebfc83cb8a40f72c2819a39
400	f89fd104-0043-11e3-9711-3708310f6f4d
400	cb7039e8-c25a-11e2-914f-a7aba60512a7
400	ea2711be557bd99175f818575ec97588
400	1dfa4168-6e02-11e5-b31c-d80d62b53e28
400	4277a17ee575bf04679930bc36300fac
400	594e8420dfb5e76f8efc7acdace985ac
400	38952e51a7d5e73a75316856b70fa3fb
400	dab09146-0357-11e6-b823-707c79ce3504
400	4a4f063c-0591-11e6-b283-e79d81c63c1b
400	3a5199101470a12660656a52af15f2cf
400	7b4ca1360cdbadb4a41b6d6fd465cec2
400	1aaeb1104c216354ab6557b7b2cb5d7c
400	d2a5ddfd5042070d857111c35353914b
400	fb073360d1c7c491beeb7adf485bfbfb
400	cab07c5e3619a74d5eb4628ca94d7f48
400	01a09856-4e1e-11e3-ac54-aa84301ced81
400	d59f4f6da12eb40590d88f491e68cb1a
400	b4fc296e4976967cd36606ac2cf804ea
400	bd6c5758-a044-11e5-8728-1af6af208198
400	c8bd3936-3791-11e5-9739-170df8af8eb9
400	4a6b5bbf4bcb4a598809a29bf2a407e8
400	0c25e522-78cc-4075-8b21-31bcc3e0fddb
400	956253af50cbebac399fbe6b22164ff5
400	449ecb3e7978a7dbf39c82920769c4da
400	3d8b7a198d03c24a99859c60cfde9e89
400	bde9c830-e0f3-11e3-810f-764fe508b82d
400	9b8887da0c77a467fc25efea25601cae
400	e7cb3304-171d-11e4-88f7-96ed767bb747
400	72e72b41097d53b627fd375dd2d3309b
400	0e2871fc9b1e4231e1f75f05e899db62
400	b73d010bece0903c55ab9ac6fb43a1e7
400	810878cc-bcaa-11e1-9134-f33232e6dafa
400	676c72f2-4789-11e5-9f53-d1e3ddfd0cda
400	0991ddbc-a1f4-11e2-be47-b44febada3a8
400	a6d6a9f6-85c8-11e2-98a3-b3db6b9ac586
400	5862b4bc-483f-11e1-b211-f163d35bb8f4
400	83a13e22-203c-11e5-84d5-eb37ee8eaa61
400	e66aaada13c457dab8c7d747fd019d20
400	46998510ea2191e3c574b4d5fe4a271a
400	6de53384-8285-11e1-841f-f928abe652de
400	c35b226e73419f40c3b61763ac0fbc36
400	423238d01c0611ee5e1002be30e85d6c
400	20bd935c2bff4687df3a05702eaa3782
400	52a3067a750665817d44cbbbe2e1b932
400	3590f418-b8df-11e3-80de-2ff8801f27af
400	ec0a1dc32aaa28790329fa9e0d1b981e
400	d06d1dc4-f498-11e2-a2f1-a7acf9bd5d3a
400	a6b0c414-7607-11e2-8f84-3e4b513b1a13
400	dfb5645c-408c-11e5-b2c4-af4c6183b8b4
400	cfbe66e4233a1a232d206b00277460a5
400	3a76147498865f1688d4e01e772f5abf
400	e42a8000-608d-11e5-b38e-06883aacba64
400	88794944-1618-11e6-aa55-670cabef46e0
400	e4f09110bb7583930d48b01dc5d6bd46
400	58fb16e094714c236de900549cc2c0df
400	277647ef8898107e69cbaea1511faa7f
400	7275b325030bc8edffad80e3e2f97f1f
400	d2774e565467b2ad7f57949ea9c23048
400	dda0203d35dfdd12976a204e2b407187
400	0178ccea-b30f-11e2-9fb1-62de9581c946
400	8343bc49f515ec345dae4ac9472ae9b6
408	52bddbc8576fa8141de4053c31d58989
408	f7d1dd2f4c840e897057265614b03318
408	c0d77e24-4ecd-11e3-97f6-ed8e3053083b
408	8eac52ba-2162-11e2-8448-81b1ce7d6978
408	24d7f4b2-ca7e-11e4-a199-6cb5e63819d2
408	0dd285b8-44aa-11e2-8061-253bccfc7532
408	e4203802-538d-11e3-9fe0-fd2ca728e67c
408	8f728cae99b656673042dae5888a309b
408	bb103491f74b5ff41c1451e603fadfca
408	07a9facd684d12325090e295a73e714c
408	fb6ad9f4680bf7c98ab211e11380cd07
408	dc28f8aae2788c1d1674c12352f7eec5
408	2fe40744-1ed4-11e3-94a2-6c66b668ea55
408	29093452-2146-11e3-ad1a-1a919f2ed890
408	41a96a567cadc69dbd940b9a69d9f1c5
408	79634f27f383b1a822ecc3a8c83b7101
408	5d34cd52-3a52-11e3-a94f-b58017bfee6c
408	3d6747f6e0f77ebb39f7af9d3f19a94d
408	913c19665a79cf1d4bd93111ade09a64
408	1f395b3b8b85d02025f76abc058844cc
408	3f663a16-ef05-11e1-b0eb-dac6b50187ad
408	50a87b39e5c3459b6c17cd1adb54e165
408	617c721d27651730bc2512ffbf29450f
408	ce0e69806773648efad0ddfe10b55c7f
408	2c58663381b8006892f4bf0053bd6283
408	76041fe2-8a66-11e6-8cdc-4fbb1973b506
408	8e243ec27d8536c7d1912b9c9bc8ec25
408	0d49b985baf19049c5e2c6de6e6fdb75
408	903fc19c-ebc0-11e2-8023-b7f07811d98e
408	27a032b2ebd088383d2970ce9b06ab6e
408	114a3e099fbb8fa70e64e30d7a5b27eb
408	fa493afc00582a1bb4152b3c3b915400
408	d70e1290-e87f-11e5-b0fd-073d5930a7b7
408	1940cd2a2746ab381c61b052590c0159
408	b276f1581c089ec78a30dd7e6f03107f
408	5f2b32abbc823f735bf90cbd6cfcdff6
408	1d4821246ca0be682c03ecb86f46f560
408	72db73e4-7d8c-11e4-9a27-6fdbc612bff8
408	0bc331a3d7d510a6fe9081ca2c7a2a7b
408	ed5951779031d13a5f0886c983072d54
408	382cb2a6-9f74-11e6-8864-6f892cad0865
408	aaa6e1fb89cb10c2334ff74036c08cce
408	41fcf69f09c8bd7b8f3fc521a4e73f2c
408	7640c4a1fcb629d95ac696142183da86
408	84d27ba0-4ca0-11e4-aa5e-7153e466a02d
408	cc98a8475bbd496b1d28afc916c5a22a
408	f4871b83e98399cc4ad7f98365c533f8
408	e73df834e7d7d6c7d10cf761bcab5100
408	f17740999841012c9604de88c0cc7abf
408	18bbcac5c3a912ed447210bba466e45f
408	2bd314f4-49dd-11e3-b87a-e66bd9ff3537
408	47b20d32-282e-11e2-96b6-8e6a7524553f
408	556c1e304879c210f5d03d6c596683bc
408	3a769560ea59bff6f3310649d85af6a1
408	db5e1de0433150cd845975b396a24795
408	4fba3118a45f8a5f5417d2c739da2e92
408	3c78af9491a79e768fa19c1836ccf533
408	81e5bb422b5487c539f060e824f23543
408	1f6ecfa4b535cc1bc5cac17de1b92dad
408	d30c7479e042c5005f983a166628523c
408	13f60930-3dfc-11e5-8e98-115a3cf7d7ae
408	fe92f852-6955-11e5-8325-a42b5a459b1e
408	cb900172-f36d-11e1-adc6-87dfa8eff430
408	02393ce93896e736e5b89cc1206cf62a
408	d793e090-2582-11e3-b75d-5b7f66349852
408	c06c33fc-8e31-11e6-a6a3-d50061aa9fae
408	1b5fcf9c-8b3c-11e6-8cdc-4fbb1973b506
408	993ae5e4-2f4d-11e3-9ccc-2252bdb14df5
408	484c9532-f057-11e1-892d-bc92fee603a7
408	9ad87b6391eeb8c31051fd7115bf3e90
408	e6e5a008-90c6-11e6-a6a3-d50061aa9fae
408	63a2d809838f927ea51ba6a630d4d42e
408	1cae9bf93d58325cefc13b1dd1e7cb08
408	bc54d710c0e0f73ec08e01a4cff37bc5
408	c9755b96-903a-11e4-a412-4b735edc7175
408	8a40f45752cbeb011a969daefde52318
408	701f91b83ea1b0deb21b6ba9e885a148
408	7872c2c2d8c48160ed2c34f08b9c5094
408	5d0eff38-366e-11e3-8a0e-4e2cf80831fc
408	08984aa8ce292211ddfd6dcd396bb986
408	1b44619e74a216ea571baa6b03bdc65c
408	0c0976c3a4e68558bcc0c9848dae2822
408	a5b1beccfb019a28daac500642c88d01
408	4918296ea0751b8c9e9ac98d39664235
408	75a46d55efbe60d66f59ec3bdf4840b8
408	ed4645b19ae04ca31eb7f53c43fd0c61
408	394c13439fd3880d3847c333eef7235c
408	5ad3df3c3644a491d61ba5e1891c6e3f
408	c72e0e5cab0e686b30ae44218e9b0cf6
408	363f5bb9fe65347a0168338b0a8213ab
408	18c321ce8ca86d6fe7f08f7b6af9b6e6
408	41e1db9e-277f-11e2-b2a0-ae18d6159439
408	29f5dd8e957d41e8e5e69c2cda2f3e87
408	f210ba25-be10-416e-a02a-7782dd7236fa
408	d7181d20c1ba2b79697885049908d3b1
408	a1279b0528d87540a212b348987f953e
408	e61a2d825efc5d1c0ac6e0f2cf06a92c
408	d6b0d8c76c406f9420e5086fe2abb909
408	30e2fe04182d74637714a02685031889
408	e6e9034b70b8057a3341570990cb4f2f
414	617861633ca3e3d042d4fc5cfe89d927
414	f25f06849fe2a5f70b153f7e62dfe16e
414	b7868c5172baee6a5af34be63d372110
414	9d36feae058224b0ec71551846f3c41a
414	2d2c02111bd7bcc5592d07e7306d6c28
414	1250c49c-0ef1-11e5-a0fe-dccfea4653ee
414	df552d56-9159-11e2-9cfd-36d6c9b5d7ad
414	b316b62f618a6dceb5cf73e857c77a3b
414	03a62dfe-5847-11e3-ba82-16ed03681809
414	f6d7f0d6-d9b1-11e6-9a36-1d296534b31e
414	d7060cfe-4027-11e5-8d45-d815146f81fa
414	3ba4840e-292b-11e7-a616-d7c8a68c1a66
414	33bcc74a5449bdc74f7f7faba6980643
414	5062c278-a0d6-11e4-9f89-561284a573f8
414	881135f0-5e80-11e2-8acb-ab5cb77e95c8
414	70443bdc-7f44-11e1-a0b6-d7a82554f2ac
414	50201842-56bd-11e3-ba82-16ed03681809
414	9eb8e6fa-fe50-11e4-8b6c-0dcce21e223d
414	28ba5794-bc2b-11e3-96ae-f2c36d2b1245
414	60014b96-db1d-11e5-891a-4ed04f4213e8
414	76f438b0b98e9ad4ab8d4bd6286ca900
414	c8b5c0de-86f2-11e4-9534-f79a23c40e6c
414	38e77396d8a60a3cae761af6cff9b4da
414	861a6204-1cbc-11e2-9cd5-b55c38388962
414	0daec4daef05bfee53d6406d634ae201
414	9d8616db36c51b572618b646eb6f4a4d
414	31888c62-a62a-11e4-a06b-9df2002b86a0
414	14ab7324-1d08-11e6-b6e0-c53b7ef63b45
414	f2186332-e6cd-11e5-a6f3-21ccdbc5f74e
414	f5959c06-5ac4-11e3-bf7e-f567ee61ae21
